40,5,14,20,11,20,2,11,18,15,5,9,9,8,5,16,9,26,2,7,0.079,0.389,0.27,0.321,4.747,26611.88,27.72,1
101,1,73,142,34,55,12,69,92,142,15,51,13,103,65,76,51,56,4,24,0.053,0.417,0.227,0.322,4.892,133876.66,47.37,1
15,5,16,22,14,21,9,17,19,26,7,3,12,16,15,15,15,15,1,11,0.095,0.325,0.245,0.361,6.162,31185.33,46.33,1
7,0,20,16,7,11,6,23,13,14,6,5,8,7,17,14,14,15,0,9,0.075,0.264,0.274,0.387,5.571,24493.55,48.02,1
44,2,46,63,29,40,24,46,35,52,20,23,27,29,41,27,33,34,7,25,0.094,0.331,0.252,0.349,5.204,74627.36,33.97,1
45,0,29,28,18,32,6,30,31,38,8,23,12,12,12,25,21,47,1,10,0.068,0.35,0.283,0.386,5.047,46163.21,26.01,1
59,2,29,35,17,49,11,43,25,34,14,20,17,11,22,25,31,36,1,11,0.059,0.339,0.285,0.352,5.18,52474.11,24.62,1
32,1,16,17,4,22,8,18,18,30,10,10,17,10,11,9,16,29,2,5,0.039,0.375,0.26,0.365,6.075,30679.31,32.20,1
86,5,47,73,27,53,7,51,38,80,13,31,31,22,38,47,52,76,4,20,0.064,0.362,0.261,0.387,4.657,87031.93,36.83,1
15,0,11,15,7,9,0,9,8,20,5,8,3,7,10,8,7,11,1,4,0.076,0.399,0.247,0.373,4.657,17790.08,41.57,1
56,9,39,64,28,53,17,46,41,92,18,23,36,51,48,54,38,48,3,34,0.081,0.34,0.257,0.362,5.776,89947.60,36.89,1
31,1,20,21,11,22,6,19,19,26,4,6,11,14,11,12,14,15,3,8,0.08,0.369,0.259,0.35,5.106,30162.84,47.04,1
22,6,16,22,19,27,5,21,17,29,7,18,15,11,10,14,19,20,0,13,0.103,0.312,0.289,0.389,5.017,34385.84,34.72,1
78,2,47,75,24,54,15,58,50,52,20,16,32,30,37,32,37,61,1,16,0.056,0.373,0.246,0.338,5.004,80938.30,31.84,1
25,2,23,29,16,23,3,22,21,28,12,12,13,11,16,26,16,32,3,14,0.095,0.331,0.28,0.378,4.813,38831.83,42.88,1
74,2,37,52,22,35,7,36,32,50,26,27,18,22,22,21,32,43,2,14,0.066,0.408,0.24,0.347,4.642,62962.18,26.84,1
45,1,21,35,10,41,14,29,21,40,17,12,13,15,19,15,28,44,1,6,0.04,0.37,0.239,0.37,5.378,45901.38,29.74,1
36,1,28,26,10,40,9,41,26,43,14,12,16,15,20,28,25,32,1,4,0.035,0.34,0.29,0.365,5.685,45867.46,25.18,1
37,1,15,27,8,23,5,23,15,18,15,11,12,15,18,10,6,28,0,4,0.041,0.385,0.244,0.299,5.232,31728.23,33.07,1
47,1,43,55,23,55,20,47,41,47,16,26,20,25,34,31,43,48,2,24,0.076,0.318,0.27,0.361,5.409,72284.71,30.62,1
92,0,74,109,57,54,24,65,102,138,27,51,30,87,56,81,51,61,7,50,0.094,0.385,0.238,0.353,5.637,139839.96,39.46,1
86,5,55,93,58,49,24,49,67,153,15,42,26,76,55,83,53,50,5,47,0.101,0.379,0.234,0.38,5.55,124808.09,43.11,1
78,5,57,79,41,57,20,55,53,77,18,36,37,31,42,54,55,75,23,37,0.109,0.328,0.259,0.39,5.005,105208.80,32.30,1
97,9,61,95,39,74,14,81,58,94,28,36,49,39,46,59,62,83,2,32,0.069,0.352,0.264,0.371,4.796,116194.36,42.40,1
63,3,32,52,14,46,18,43,32,56,13,21,19,18,22,33,40,50,2,25,0.068,0.359,0.251,0.382,5.043,65674.80,26.72,1
22,4,20,32,17,29,10,21,20,26,15,7,12,18,21,19,20,26,1,8,0.075,0.33,0.25,0.342,5.482,39101.20,47.48,1
20,5,16,22,19,27,5,21,18,29,7,18,15,11,11,14,20,20,0,13,0.103,0.309,0.289,0.392,5.184,34526.00,31.84,1
38,0,23,31,10,25,5,30,16,34,10,10,16,7,22,22,14,22,1,9,0.058,0.374,0.278,0.348,4.881,37751.70,39.84,1
51,11,41,50,29,40,9,43,78,39,17,33,28,28,36,43,34,54,6,25,0.086,0.338,0.266,0.331,9.232,78669.32,37.87,1
51,12,41,50,29,40,9,43,78,39,17,34,28,28,35,43,33,54,6,25,0.086,0.338,0.268,0.329,9.186,78629.27,37.59,1
41,5,53,46,38,46,20,36,45,88,10,51,25,44,30,37,56,37,9,40,0.115,0.304,0.28,0.402,5.344,86882.52,27.58,1
51,1,24,33,18,30,9,29,27,33,8,20,17,13,12,24,22,33,1,13,0.077,0.364,0.275,0.356,5.009,45255.75,38.92,1
49,0,44,49,24,61,11,37,56,58,16,34,18,16,32,29,46,42,5,20,0.076,0.352,0.287,0.359,6.218,71648.46,32.20,1
22,1,20,22,18,24,12,18,27,44,8,12,10,14,12,26,18,30,3,11,0.091,0.349,0.261,0.403,6.466,39436.92,37.37,1
19,10,16,22,8,28,13,38,30,30,11,21,17,14,10,24,17,23,2,13,0.063,0.306,0.29,0.358,7.965,40607.60,33.56,1
66,3,31,52,14,46,18,42,33,56,13,20,19,19,20,34,40,49,2,25,0.068,0.365,0.249,0.379,5.039,65477.56,27.03,1
32,2,37,34,25,38,17,30,33,28,7,23,20,11,16,17,22,30,10,36,0.152,0.286,0.288,0.387,5.216,53926.69,31.17,1
55,11,61,65,29,84,25,74,56,84,13,43,36,32,56,60,54,73,1,31,0.065,0.29,0.301,0.367,6.031,104140.03,35.68,1
83,6,47,73,27,53,7,49,38,81,14,31,30,22,37,50,52,77,4,20,0.064,0.361,0.263,0.387,4.64,87046.94,35.90,1
12,2,11,9,4,16,5,13,12,18,1,4,8,10,6,7,5,14,4,9,0.1,0.306,0.271,0.394,6.193,19037.62,37.95,1
12,0,19,14,13,17,8,23,15,25,3,19,9,7,21,17,18,21,1,10,0.088,0.254,0.298,0.408,8.94,31011.86,25.37,1
34,1,28,26,10,42,9,40,27,43,14,12,16,14,20,28,25,34,1,3,0.033,0.337,0.295,0.365,5.796,45761.38,27.43,1
58,6,37,62,17,40,8,33,42,74,5,27,23,27,33,43,34,55,4,24,0.069,0.37,0.261,0.37,5.019,72273.99,37.94,1
25,2,17,25,13,24,8,31,34,36,8,9,10,16,22,24,16,19,1,13,0.076,0.363,0.238,0.365,9.506,39936.87,29.60,1
43,1,33,35,20,43,8,43,21,46,8,12,23,25,28,27,34,38,0,13,0.066,0.305,0.275,0.387,4.969,54656.55,36.40,1
38,0,24,31,10,25,4,30,16,34,10,10,16,7,22,22,14,22,1,9,0.058,0.374,0.281,0.348,4.8,37729.65,39.84,1
54,11,63,65,29,83,26,73,56,84,13,43,36,32,55,60,55,73,1,31,0.065,0.288,0.302,0.367,5.912,104210.97,35.23,1
64,0,62,75,41,53,18,54,58,69,23,44,39,27,42,45,45,70,26,28,0.108,0.327,0.275,0.377,5.046,100927.13,34.92,1
40,2,27,33,18,34,12,18,20,43,6,18,7,16,18,13,19,30,3,15,0.092,0.362,0.253,0.372,4.959,43551.52,23.97,1
20,0,13,21,12,17,4,16,14,23,4,16,11,12,5,16,10,15,0,6,0.077,0.349,0.311,0.349,4.628,25746.63,33.02,1
57,8,39,64,28,52,15,46,41,91,18,23,36,51,51,55,38,48,3,34,0.081,0.34,0.257,0.361,5.89,90026.68,38.57,1
18,1,14,26,10,20,3,32,31,37,4,15,9,11,8,21,20,11,5,15,0.096,0.373,0.254,0.418,6.386,35263.20,30.45,1
68,3,51,69,40,41,11,47,54,80,7,32,32,21,36,34,38,50,12,23,0.1,0.371,0.254,0.387,5.007,84703.34,32.41,1
32,3,13,20,7,23,2,20,21,27,6,17,9,2,4,9,11,25,1,8,0.062,0.408,0.273,0.381,4.96,27654.72,22.08,1
78,1,47,75,24,54,15,58,50,53,20,16,31,29,39,32,37,61,1,16,0.056,0.374,0.244,0.339,5.052,81035.44,31.36,1
97,9,61,95,39,73,14,81,59,95,27,36,50,38,46,59,61,84,2,32,0.069,0.353,0.264,0.372,4.811,116214.46,41.58,1
75,5,58,84,41,55,19,54,53,75,16,34,38,34,42,56,55,77,23,36,0.108,0.326,0.259,0.388,4.896,105365.66,34.23,1
36,0,24,30,10,26,5,32,16,34,10,10,15,7,21,23,13,23,2,8,0.058,0.365,0.284,0.354,4.828,37733.73,39.83,1
30,0,25,68,20,29,4,23,29,40,9,16,14,14,19,17,22,44,1,5,0.061,0.41,0.235,0.361,4.452,47995.53,42.66,1
50,11,41,50,29,40,9,44,78,39,16,34,28,28,36,43,33,55,6,25,0.086,0.335,0.268,0.332,9.232,78692.33,37.48,1
39,0,24,17,9,35,4,19,23,33,9,15,7,10,14,18,19,27,0,8,0.052,0.367,0.3,0.348,5.719,34959.45,19.22,1
42,1,18,23,13,25,7,24,21,26,3,14,10,17,8,20,14,30,3,9,0.076,0.351,0.265,0.363,5.091,35344.62,25.82,1
100,1,74,140,36,55,12,68,94,141,14,48,13,103,66,78,53,56,4,23,0.053,0.415,0.227,0.323,4.936,133882.69,46.65,1
25,6,28,25,18,40,8,15,21,25,12,13,12,17,18,16,21,30,3,20,0.11,0.29,0.292,0.354,5.097,41635.38,33.57,1
39,2,27,33,18,34,11,18,20,42,6,18,7,16,19,14,20,30,3,15,0.092,0.357,0.255,0.372,4.963,43574.51,24.04,1
42,0,32,37,18,29,10,25,33,55,12,20,13,20,10,25,30,30,1,15,0.074,0.392,0.26,0.381,4.789,50481.73,26.00,1
57,8,40,63,28,52,16,45,41,91,18,23,37,51,50,54,38,49,3,34,0.081,0.338,0.258,0.361,5.86,89989.62,37.11,1
20,3,33,33,14,44,7,36,27,33,6,17,17,10,29,28,22,41,4,18,0.081,0.269,0.314,0.38,5.421,49204.17,29.80,1
26,2,15,33,14,21,9,23,12,28,5,6,9,17,19,15,12,15,2,11,0.092,0.354,0.224,0.357,5.009,33395.32,48.92,1
40,0,33,27,11,32,9,29,21,27,5,9,17,16,22,25,23,35,1,14,0.066,0.303,0.293,0.354,5.023,43114.90,27.69,1
57,0,60,65,23,62,15,58,54,73,30,37,20,27,59,34,57,69,2,20,0.055,0.339,0.259,0.367,5.848,92065.23,32.78,1
66,2,37,72,25,46,17,52,60,90,18,37,21,53,45,36,35,51,3,12,0.051,0.393,0.228,0.344,6.549,87551.43,47.48,1
78,5,60,75,41,57,20,54,51,77,17,36,37,33,42,54,56,77,23,37,0.109,0.32,0.262,0.392,4.972,105092.54,32.41,1
30,5,38,52,34,49,24,31,40,50,25,39,24,24,26,23,29,37,23,39,0.15,0.307,0.269,0.379,5.481,75582.56,40.09,1
61,5,57,75,21,55,17,56,53,71,28,37,19,40,58,45,41,61,2,35,0.069,0.344,0.254,0.343,5.493,94955.62,41.61,1
24,4,10,27,13,32,9,24,18,26,6,11,8,8,16,19,11,25,1,9,0.076,0.336,0.266,0.362,6.329,32954.43,37.39,1
64,3,31,53,14,45,19,42,33,56,13,20,19,19,22,34,40,49,2,24,0.066,0.364,0.248,0.377,5.111,65693.81,27.37,1
10,1,13,14,6,13,5,16,16,15,6,8,5,4,5,8,11,16,0,8,0.078,0.339,0.261,0.4,5.386,20183.98,26.88,1
8,3,10,11,8,13,10,14,10,18,3,6,6,11,8,8,10,7,2,11,0.119,0.282,0.243,0.395,6.347,20549.11,28.04,1
40,0,33,35,18,29,11,25,33,55,12,19,13,22,10,25,31,31,1,14,0.072,0.383,0.26,0.383,4.841,50512.80,25.65,1
35,8,23,25,17,34,6,40,24,49,8,25,16,17,21,19,36,22,2,20,0.087,0.315,0.262,0.416,6.141,49642.49,36.38,1
31,0,25,33,8,38,8,25,24,27,12,12,15,13,28,18,22,35,3,11,0.057,0.327,0.278,0.338,5.872,42816.15,38.82,1
76,5,59,77,41,56,20,55,52,77,17,36,37,33,42,54,56,77,23,37,0.109,0.322,0.26,0.394,4.979,105277.80,33.50,1
68,4,51,69,40,41,11,47,54,80,7,33,32,21,34,34,38,50,12,23,0.1,0.371,0.255,0.387,4.959,84608.21,32.13,1
31,1,20,21,12,22,6,19,19,26,4,6,11,14,11,11,14,15,3,8,0.084,0.369,0.255,0.354,5.106,30222.93,46.45,1
26,1,15,33,14,21,9,23,12,29,5,6,8,17,20,15,12,15,2,11,0.092,0.357,0.221,0.361,5.066,33464.41,51.24,1
45,1,21,35,9,41,14,29,21,41,17,12,13,15,18,16,28,44,1,6,0.037,0.372,0.241,0.37,5.314,45798.26,29.61,1
28,2,24,24,10,37,7,32,17,26,10,26,11,14,13,33,13,31,6,16,0.084,0.276,0.345,0.353,4.798,41520.11,33.71,1
65,1,64,73,41,54,19,53,57,69,23,43,38,25,41,45,46,71,26,29,0.109,0.325,0.276,0.379,5.016,100765.91,34.35,1
71,5,54,69,48,44,13,51,60,88,8,38,32,24,37,42,43,55,13,27,0.107,0.36,0.255,0.395,5.173,93110.95,31.79,1
89,10,63,112,33,98,23,82,74,108,41,50,56,33,96,46,74,100,7,30,0.057,0.346,0.256,0.354,6.606,137017.03,34.89,1
59,6,38,62,17,40,8,33,42,74,5,26,23,27,33,42,34,55,4,24,0.069,0.371,0.259,0.37,4.992,72258.97,37.69,1
40,0,33,45,23,45,5,35,49,46,9,17,20,22,46,22,28,30,0,9,0.061,0.361,0.261,0.326,9.575,58808.65,41.49,1
13,0,8,10,4,7,2,22,6,9,4,7,6,7,18,10,10,14,0,1,0.032,0.266,0.241,0.38,10.297,17740.38,54.95,1
89,0,74,113,58,51,23,65,100,139,26,54,28,89,57,80,53,60,7,50,0.095,0.384,0.236,0.355,5.473,140284.20,39.09,1
67,3,51,69,40,41,11,47,53,79,7,33,32,21,35,33,40,50,12,23,0.1,0.368,0.254,0.39,4.967,84463.98,32.21,1
90,0,73,113,57,50,24,66,101,139,26,53,28,89,56,81,55,58,7,50,0.094,0.386,0.234,0.355,5.521,140235.17,39.44,1
87,4,54,93,59,50,26,48,68,150,15,41,25,76,56,83,55,50,4,47,0.101,0.379,0.232,0.379,5.705,124775.95,42.81,1
82,5,55,93,58,49,26,50,67,151,15,42,26,76,56,82,57,51,4,46,0.099,0.374,0.233,0.382,5.634,124908.18,44.45,1
23,0,6,21,14,18,5,37,14,33,5,11,8,8,14,18,21,17,4,8,0.091,0.337,0.214,0.47,7.906,31868.91,30.45,1
43,0,30,52,13,31,6,27,44,50,8,22,36,21,19,47,37,38,0,27,0.073,0.358,0.301,0.348,5.033,60818.66,49.76,1
44,2,45,63,29,40,24,45,35,52,20,24,27,29,42,26,33,35,7,25,0.094,0.331,0.25,0.349,5.267,74681.46,33.97,1
31,1,27,44,24,20,6,24,21,47,7,11,13,19,25,22,19,22,4,12,0.1,0.376,0.233,0.381,4.747,45830.36,47.79,1
43,5,27,35,19,43,14,36,21,43,11,18,16,19,26,33,22,29,2,18,0.081,0.319,0.285,0.352,5.451,52845.26,34.17,1
28,1,16,23,15,23,7,15,12,24,7,6,9,10,10,10,12,21,2,4,0.082,0.369,0.251,0.365,4.75,27864.39,26.02,1
43,0,31,37,18,29,11,27,32,54,13,20,13,21,8,26,30,29,1,14,0.072,0.392,0.26,0.379,4.748,50331.58,26.48,1
82,4,46,73,29,55,9,50,39,78,14,31,31,22,37,47,54,76,4,20,0.066,0.357,0.262,0.388,4.705,87178.04,37.10,1
21,1,17,18,16,11,7,7,15,30,4,7,4,12,6,9,6,16,5,10,0.14,0.396,0.216,0.405,4.851,25671.89,25.57,1
49,0,44,49,24,61,11,37,56,58,16,34,18,16,33,29,45,42,5,20,0.076,0.352,0.287,0.357,6.339,71703.54,32.20,1
29,2,23,33,14,25,3,38,26,29,15,18,17,18,23,24,24,30,0,13,0.067,0.327,0.265,0.366,5.369,45188.38,33.82,1
32,0,33,24,18,25,9,33,47,35,10,13,17,26,28,21,30,32,2,12,0.072,0.331,0.244,0.362,9.603,50732.85,25.71,1
103,2,73,140,34,55,11,69,94,141,15,49,12,103,64,76,53,56,4,25,0.053,0.418,0.225,0.324,4.911,133753.65,47.41,1
47,0,24,38,21,42,6,39,32,38,12,26,13,28,15,29,32,30,12,18,0.102,0.333,0.267,0.378,5.07,55791.45,28.86,1
22,1,21,30,15,15,5,19,16,31,3,11,9,16,10,17,11,16,1,10,0.093,0.366,0.262,0.369,4.5,31564.01,41.90,1
28,2,16,23,15,22,7,16,12,24,7,6,9,10,10,10,13,19,2,4,0.082,0.369,0.247,0.365,4.75,27926.48,28.87,1
40,1,50,71,25,38,14,49,38,55,21,25,21,30,43,30,34,53,0,24,0.074,0.34,0.248,0.363,4.858,75718.83,38.85,1
22,3,14,13,3,12,2,16,12,24,3,6,6,11,9,8,20,20,0,6,0.043,0.352,0.219,0.424,5.012,22801.99,28.67,1
29,1,10,17,8,27,6,17,15,34,6,4,9,22,10,18,17,18,2,9,0.068,0.362,0.244,0.376,6.316,30172.28,37.01,1
20,4,18,26,11,25,5,16,22,40,10,16,10,16,14,24,16,26,5,12,0.083,0.351,0.277,0.375,5.33,37687.66,35.70,1
29,0,25,33,8,38,8,25,24,27,12,12,15,13,28,18,23,36,3,11,0.057,0.322,0.278,0.343,5.872,42874.23,38.32,1
39,2,28,32,18,34,11,17,20,43,6,18,7,16,18,13,20,31,3,16,0.094,0.357,0.255,0.378,4.913,43579.53,22.93,1
38,0,25,42,10,39,4,30,42,31,8,11,12,14,12,22,13,26,1,8,0.049,0.415,0.281,0.307,5.128,41987.26,33.65,1
91,0,74,112,57,49,24,66,101,139,26,55,29,90,55,79,53,59,7,50,0.094,0.386,0.235,0.354,5.492,140255.21,38.90,1
32,3,14,20,7,23,2,20,20,27,6,17,9,3,4,9,11,25,1,7,0.058,0.404,0.277,0.377,4.815,27606.59,23.14,1
22,3,14,13,3,12,2,17,12,25,3,6,6,11,9,7,19,20,0,6,0.043,0.357,0.214,0.429,5.012,22840.13,29.19,1
22,0,9,7,33,37,8,28,13,46,15,8,6,14,5,19,11,29,5,11,0.15,0.316,0.242,0.5,8.655,36031.52,17.23,1
58,6,42,31,16,63,13,36,32,43,23,19,28,9,20,35,34,45,4,10,0.053,0.33,0.33,0.332,5.082,59872.65,34.24,1
51,11,42,50,29,39,9,43,78,39,17,34,28,28,36,43,33,54,6,25,0.086,0.338,0.268,0.329,9.204,78740.35,38.03,1
93,2,72,143,33,54,13,67,93,146,13,48,13,102,67,79,56,58,4,23,0.051,0.414,0.226,0.328,4.941,134093.99,48.18,1
41,5,54,46,38,46,20,35,43,88,10,49,26,45,30,38,56,38,9,40,0.115,0.301,0.281,0.402,5.225,86811.35,28.60,1
53,0,46,68,30,52,15,53,58,70,29,31,21,36,43,46,38,62,3,36,0.087,0.352,0.248,0.37,5.781,89786.68,36.00,1
23,1,14,17,9,17,6,16,11,20,10,12,6,7,8,12,14,20,2,11,0.093,0.343,0.258,0.39,4.91,26183.55,29.39,1
60,5,57,77,21,54,17,55,52,72,28,37,19,40,58,45,42,61,2,35,0.069,0.345,0.253,0.344,5.388,95058.65,40.74,1
43,2,46,63,29,39,24,45,35,52,20,23,27,29,42,27,33,36,7,25,0.094,0.329,0.25,0.351,5.236,74740.52,34.78,1
71,0,40,70,40,51,5,59,54,79,16,24,35,26,38,50,29,59,7,14,0.08,0.378,0.261,0.374,5.182,84950.89,34.05,1
12,3,11,9,4,17,5,11,11,18,2,5,8,10,9,8,6,14,4,9,0.097,0.295,0.278,0.375,6.956,19745.36,41.68,1
22,0,12,12,12,14,2,20,16,19,4,6,4,9,5,9,10,15,0,2,0.073,0.378,0.233,0.404,5.469,20955.13,25.97,1
43,1,34,35,20,42,8,42,21,46,9,12,23,25,28,27,34,38,0,13,0.066,0.307,0.275,0.385,4.932,54732.63,35.66,1
87,5,54,93,58,49,25,50,68,151,15,42,26,76,57,82,53,50,4,46,0.099,0.379,0.232,0.378,5.718,124792.15,44.21,1
45,1,44,60,28,42,16,35,40,64,21,24,29,20,28,34,30,60,11,33,0.108,0.346,0.26,0.392,4.899,75791.43,31.20,1
89,0,74,114,57,49,24,67,99,140,26,53,28,90,56,79,55,59,7,50,0.094,0.385,0.233,0.358,5.416,140374.32,40.24,1
32,0,24,69,19,30,4,24,28,40,8,16,15,15,18,18,21,42,1,5,0.058,0.413,0.24,0.354,4.418,47772.15,47.19,1
22,2,22,32,15,14,5,18,16,30,3,9,9,16,11,18,9,17,1,10,0.093,0.369,0.258,0.358,4.473,31669.08,42.18,1
70,0,40,69,40,51,5,57,54,78,17,24,36,27,38,50,30,60,7,14,0.08,0.375,0.262,0.373,5.213,84967.90,34.00,1
40,0,24,29,14,25,3,27,29,33,10,18,15,15,10,29,40,32,3,17,0.082,0.341,0.269,0.402,4.868,45152.61,28.62,1
88,4,55,93,58,49,26,48,68,151,15,41,26,76,56,82,54,50,4,47,0.1,0.38,0.232,0.378,5.669,124779.99,42.75,1
26,2,11,16,7,16,6,15,13,19,8,5,11,15,6,13,12,21,2,9,0.077,0.352,0.24,0.365,5.237,25498.97,28.81,1
37,4,23,35,8,24,9,27,30,36,3,17,16,13,10,25,18,39,7,17,0.08,0.354,0.264,0.382,5.009,44036.48,33.95,1
21,6,15,17,7,20,4,12,15,35,9,11,8,12,8,20,15,23,3,6,0.06,0.363,0.277,0.378,5.02,29087.19,31.00,1
21,4,20,32,18,29,10,21,20,25,15,7,12,18,21,19,21,26,1,8,0.078,0.325,0.25,0.345,5.482,39165.24,47.88,1
16,0,14,24,10,8,3,16,12,23,9,6,10,8,9,16,11,17,2,11,0.102,0.373,0.24,0.4,4.548,25781.17,40.25,1
30,4,42,37,18,47,12,47,29,41,12,17,21,18,24,29,28,44,5,15,0.073,0.287,0.3,0.381,4.913,57529.75,33.10,1
42,6,35,45,29,52,15,29,22,46,24,26,33,16,35,28,39,38,12,16,0.097,0.304,0.296,0.355,5.156,65888.97,29.99,1
24,1,16,30,6,21,4,25,16,34,11,9,10,5,22,22,15,26,2,12,0.064,0.37,0.251,0.386,5.288,34756.70,36.81,1
35,8,23,25,17,34,6,40,25,48,8,25,16,16,21,20,36,22,2,20,0.087,0.315,0.264,0.414,6.352,49616.45,35.46,1
24,4,11,28,13,32,9,23,18,27,6,10,8,7,16,20,11,24,1,9,0.076,0.342,0.269,0.359,6.026,32944.35,39.04,1
97,10,61,95,39,74,14,81,60,95,27,36,50,38,44,58,62,83,2,32,0.069,0.353,0.264,0.372,4.796,116105.35,40.53,1
41,0,30,37,18,30,12,28,33,54,12,20,13,21,9,25,29,30,1,14,0.072,0.387,0.258,0.381,4.882,50445.79,26.19,1
15,4,22,42,23,15,7,33,26,30,9,15,20,17,11,20,13,22,4,16,0.118,0.335,0.253,0.387,4.678,42436.85,55.33,1
21,2,19,32,14,14,5,18,16,31,3,12,9,16,11,18,9,18,1,10,0.09,0.369,0.258,0.362,4.552,31660.17,41.26,1
57,6,37,62,17,40,8,33,42,74,5,27,23,27,33,44,34,56,4,23,0.067,0.368,0.262,0.37,5.019,72225.94,37.88,1
93,1,74,141,34,53,13,67,93,145,13,49,12,102,67,80,56,59,4,23,0.052,0.411,0.227,0.329,4.938,134142.95,47.18,1
20,0,9,8,33,37,8,26,13,48,13,8,7,13,5,19,13,30,5,11,0.15,0.313,0.245,0.509,7.924,36026.41,20.27,1
18,2,10,18,8,13,6,12,10,14,10,3,5,7,12,6,11,13,0,6,0.076,0.38,0.201,0.348,5.547,20757.67,33.57,1
31,2,23,33,14,24,3,37,26,29,15,17,18,19,23,23,24,30,0,13,0.067,0.332,0.26,0.364,5.369,45184.39,34.79,1
28,2,11,19,11,20,2,19,15,29,8,14,13,14,9,19,15,21,4,11,0.092,0.349,0.271,0.387,5.118,31223.48,41.46,1
24,0,7,15,5,14,3,17,20,20,5,7,4,9,2,8,11,15,0,11,0.081,0.426,0.203,0.401,6.844,21561.81,21.22,1
54,11,62,65,29,85,26,74,56,84,13,43,36,32,54,60,54,73,1,31,0.065,0.288,0.303,0.367,5.912,104065.85,35.27,1
43,4,19,31,11,26,9,17,17,34,9,11,12,6,10,19,15,30,3,10,0.071,0.399,0.259,0.357,4.729,36229.82,38.38,1
11,1,6,10,10,10,8,14,17,13,6,8,11,18,9,12,8,11,0,15,0.126,0.288,0.237,0.359,9.537,23130.29,35.49,1
36,1,33,52,25,35,16,38,33,39,15,17,17,19,31,11,33,28,1,16,0.085,0.353,0.228,0.363,5.319,56706.75,38.17,1
22,3,13,13,3,13,2,17,13,24,3,6,6,11,8,8,20,19,0,6,0.043,0.357,0.219,0.424,5.131,22729.97,26.11,1
49,0,30,34,19,28,11,23,33,54,12,22,12,24,9,22,29,31,1,14,0.074,0.398,0.249,0.374,4.933,50310.60,25.12,1
18,1,11,18,9,13,6,12,8,16,1,4,7,6,8,8,6,19,2,8,0.105,0.337,0.238,0.398,4.815,20223.64,21.98,1
37,1,51,71,25,37,14,49,38,55,22,25,21,30,43,30,35,54,0,24,0.074,0.337,0.248,0.366,4.841,75895.07,38.91,1
31,0,25,68,20,29,4,21,29,40,8,17,14,14,19,20,21,43,1,5,0.061,0.41,0.245,0.352,4.452,47884.20,44.11,1
100,1,76,137,35,55,12,68,92,141,15,48,13,103,65,79,52,58,4,25,0.054,0.411,0.23,0.325,4.905,133807.59,46.63,1
36,1,21,30,10,27,6,32,19,33,9,8,15,7,22,24,14,22,1,8,0.055,0.368,0.275,0.348,5.283,37656.78,37.76,1
43,4,19,30,11,26,10,16,18,35,8,11,12,6,10,20,14,31,3,9,0.068,0.399,0.262,0.354,4.845,36156.76,36.42,1
65,1,62,74,42,54,19,54,58,70,23,43,38,26,40,43,47,71,26,27,0.108,0.328,0.272,0.382,5.039,100739.06,34.74,1
41,2,37,36,26,28,10,30,29,24,10,23,13,13,26,17,26,32,7,17,0.112,0.313,0.264,0.362,5.131,50951.63,37.23,1
83,5,48,73,27,53,7,50,38,80,15,31,31,22,38,48,52,75,4,20,0.064,0.361,0.264,0.385,4.644,87070.97,36.83,1
42,5,29,35,19,43,14,35,22,42,12,18,16,17,26,32,24,29,2,18,0.081,0.319,0.287,0.352,5.39,52896.28,32.94,1
66,2,40,70,25,45,16,52,61,90,18,36,21,53,44,37,35,51,3,13,0.053,0.392,0.23,0.346,6.414,87552.41,46.96,1
11,1,6,10,10,9,8,14,16,13,6,8,11,19,9,13,8,11,0,15,0.126,0.283,0.237,0.359,9.483,23160.27,38.24,1
56,8,39,63,28,52,17,45,42,91,19,23,36,51,50,55,38,48,3,34,0.081,0.34,0.257,0.36,6.025,90090.80,36.88,1
70,0,40,69,40,51,5,58,54,79,17,24,35,27,38,50,30,59,7,14,0.08,0.377,0.261,0.374,5.213,84997.97,33.86,1
18,2,11,17,8,13,6,12,10,14,10,3,5,7,12,6,11,13,0,6,0.076,0.375,0.207,0.348,5.54,20743.64,33.57,1
8,4,10,11,8,13,9,14,10,17,3,6,6,11,8,9,9,8,2,11,0.119,0.277,0.249,0.39,6.29,20487.06,30.91,1
88,0,73,113,58,51,24,65,101,138,26,53,28,89,56,81,55,60,7,50,0.095,0.383,0.235,0.356,5.521,140269.19,39.42,1
57,8,38,65,28,52,16,46,41,91,18,23,37,51,50,54,38,48,3,34,0.081,0.341,0.256,0.361,5.862,90031.70,37.49,1
22,1,17,18,16,11,7,8,14,29,4,7,4,12,6,9,6,16,5,10,0.14,0.392,0.216,0.405,4.783,25614.80,27.07,1
58,6,42,31,16,63,13,35,32,43,23,19,27,9,20,36,34,46,4,10,0.053,0.33,0.33,0.332,5.082,59848.58,34.58,1
37,5,29,23,13,24,12,28,17,31,9,16,13,13,11,25,14,33,0,10,0.063,0.322,0.295,0.355,4.745,39402.23,41.38,1
18,1,15,18,13,18,9,19,15,19,5,7,9,12,17,11,19,13,0,11,0.096,0.301,0.241,0.378,6.766,28331.81,36.23,1
8,3,11,14,8,12,7,10,9,22,2,7,7,4,12,14,5,10,0,7,0.087,0.32,0.297,0.36,5.969,19551.99,45.56,1
10,0,9,9,7,13,0,13,13,12,5,8,5,11,5,6,6,13,0,2,0.061,0.333,0.279,0.361,6.311,16182.53,28.65,1
